r,y,orbits
0.0513012825320633,0.0,1
0.0514012850321258,0.0,1
0.05150128753218831,0.0,1
0.05160129003225081,0.0,1
0.05170129253231331,0.0,1
0.05180129503237581,0.0,1
0.05190129753243831,0.0,1
0.052001300032500815,0.0,1
0.052101302532563315,0.0,1
0.052201305032625815,0.0,1
0.052301307532688315,0.0,1
0.052401310032750816,0.0,1
0.05250131253281332,0.0,1
0.05260131503287582,0.0,1
0.05270131753293832,0.0,1
0.05280132003300082,0.0,1
0.05290132253306332,0.0,1
0.05300132503312583,0.0,1
0.05310132753318833,0.0,1
0.05320133003325083,0.0,1
0.05330133253331333,0.0,1
0.05340133503337583,0.0,1
0.05350133753343834,0.0,1
0.05360134003350084,0.0,1
0.05370134253356334,0.0,1
0.05380134503362584,0.0,1
0.05390134753368834,0.0,1
0.054001350033750846,0.0,1
0.054101352533813346,0.0,1
0.054201355033875846,0.0,1
0.054301357533938346,0.0,1
0.05440136003400085,0.0,1
0.054501362534063354,0.0,1
0.054601365034125854,0.0,1
0.054701367534188354,0.0,1
0.054801370034250854,0.0,1
0.054901372534313354,0.0,1
0.05500137503437586,0.0,1
0.05510137753443836,0.0,1
0.05520138003450086,0.0,1
0.05530138253456336,0.0,1
0.05540138503462586,0.0,1
0.05550138753468837,0.0,1
0.05560139003475087,0.0,1
0.05570139253481337,0.0,1
0.05580139503487587,0.0,1
0.05590139753493837,0.0,1
0.05600140003500088,0.0,1
0.05610140253506338,0.0,1
0.05620140503512588,0.0,1
0.05630140753518838,0.0,1
0.05640141003525088,0.0,1
0.056501412535313385,0.0,1
0.056601415035375885,0.0,1
0.056701417535438385,0.0,1
0.056801420035500885,0.0,1
0.056901422535563385,0.0,1
0.05700142503562589,0.0,1
0.05710142753568839,0.0,1
0.05720143003575089,0.0,1
0.05730143253581339,0.0,1
0.05740143503587589,0.0,1
0.0575014375359384,0.0,1
0.0576014400360009,0.0,1
0.0577014425360634,0.0,1
0.0578014450361259,0.0,1
0.0579014475361884,0.0,1
0.05800145003625091,0.0,1
0.05810145253631341,0.0,1
0.05820145503637591,0.0,1
0.05830145753643841,0.0,1
0.05840146003650091,0.0,1
0.058501462536563416,0.0,1
0.058601465036625916,0.0,1
0.058701467536688416,0.0,1
0.058801470036750916,0.0,1
0.058901472536813416,0.0,1
0.059001475036875924,0.0,1
0.059101477536938424,0.0,1
0.059201480037000924,0.0,1
0.059301482537063424,0.0,1
0.059401485037125924,0.0,1
0.05950148753718843,0.0,1
0.05960149003725093,0.0,1
0.05970149253731343,0.0,1
0.05980149503737593,0.0,1
0.05990149753743844,0.0,1
0.06000150003750094,0.0,1
0.06010150253756344,0.0,1
0.06020150503762594,0.0,1
0.06030150753768844,0.0,1
0.06040151003775095,0.0,1
0.06050151253781345,0.0,1
0.06060151503787595,0.0,1
0.06070151753793845,0.0,1
0.06080152003800095,0.0,1
0.060901522538063455,0.0,1
0.061001525038125955,0.0,1
0.061101527538188455,0.0,1
0.061201530038250955,0.0,1
0.061301532538313455,0.0,1
0.06140153503837596,0.0,1
0.06150153753843846,0.0,1
0.06160154003850096,0.0,1
0.06170154253856346,0.0,1
0.06180154503862596,0.0,1
0.06190154753868847,0.0,1
0.06200155003875097,0.0,1
0.06210155253881347,0.0,1
0.06220155503887597,0.0,1
0.06230155753893847,0.0,1
0.06240156003900098,0.0,1
0.06250156253906347,0.0,1
0.06260156503912598,0.0,1
0.06270156753918849,0.0,1
0.06280157003925098,0.0,1
0.06290157253931349,0.0,1
0.06300157503937598,0.0,1
0.06310157753943849,0.0,1
0.06320158003950099,0.0,1
0.06330158253956349,0.0,1
0.063401585039626,0.0,1
0.06350158753968849,0.0,1
0.063601590039751,0.0,1
0.0637015925398135,0.0,1
0.063801595039876,0.0,1
0.0639015975399385,0.0,1
0.064001600040001,0.0,1
0.0641016025400635,0.0,1
0.06420160504012601,0.0,1
0.0643016075401885,0.0,1
0.06440161004025101,0.0,1
0.0645016125403135,0.0,1
0.06460161504037601,0.0,1
0.06470161754043852,0.0,1
0.06480162004050101,0.0,1
0.06490162254056352,0.0,1
0.06500162504062601,0.0,1
0.06510162754068852,0.0,1
0.06520163004075102,0.0,1
0.06530163254081352,0.0,1
0.06540163504087602,0.0,1
0.06550163754093852,0.0,1
0.06560164004100102,0.0,1
0.06570164254106353,0.0,1
0.06580164504112603,0.0,1
0.06590164754118853,0.0,1
0.06600165004125103,0.0,1
0.06610165254131353,0.0,1
0.06620165504137604,0.0,1
0.06630165754143853,0.0,1
0.06640166004150104,0.0,1
0.06650166254156353,0.0,1
0.06660166504162604,0.0,1
0.06670166754168855,0.0,1
0.06680167004175104,0.0,1
0.06690167254181355,0.0,1
0.06700167504187604,0.0,1
0.06710167754193855,0.0,1
0.06720168004200106,0.0,1
0.06730168254206355,0.0,1
0.06740168504212606,0.0,1
0.06750168754218855,0.0,1
0.06760169004225106,0.0,1
0.06770169254231356,0.0,1
0.06780169504237606,0.0,1
0.06790169754243856,0.0,1
0.06800170004250106,0.0,1
0.06810170254256356,0.0,1
0.06820170504262607,0.0,1
0.06830170754268856,0.0,1
0.06840171004275107,0.0,1
0.06850171254281356,0.0,1
0.06860171504287607,0.0,1
0.06870171754293858,0.0,1
0.06880172004300107,0.0,1
0.06890172254306358,0.0,1
0.06900172504312607,0.0,1
0.06910172754318858,0.0,1
0.06920173004325109,0.0,1
0.06930173254331358,0.0,1
0.06940173504337609,0.0,1
0.06950173754343858,0.0,1
0.06960174004350109,0.0,1
0.0697017425435636,0.0,1
0.06980174504362609,0.0,1
0.0699017475436886,0.0,1
0.07000175004375109,0.0,1
0.0701017525438136,0.0,1
0.0702017550438761,0.0,1
0.0703017575439386,0.0,1
0.0704017600440011,0.0,1
0.0705017625440636,0.0,1
0.0706017650441261,0.0,1
0.07070176754418861,0.0,1
0.0708017700442511,0.0,1
0.07090177254431361,0.0,1
0.0710017750443761,0.0,1
0.07110177754443861,0.0,1
0.07120178004450112,0.0,1
0.07130178254456361,0.0,1
0.07140178504462612,0.0,1
0.07150178754468861,0.0,1
0.07160179004475112,0.0,1
0.07170179254481363,0.0,1
0.07180179504487612,0.0,1
0.07190179754493863,0.0,1
0.07200180004500112,0.0,1
0.07210180254506363,0.0,1
0.07220180504512613,0.0,1
0.07230180754518863,0.0,1
0.07240181004525113,0.0,1
0.07250181254531363,0.0,1
0.07260181504537613,0.0,1
0.07270181754543864,0.0,1
0.07280182004550113,0.0,1
0.07290182254556364,0.0,1
0.07300182504562613,0.0,1
0.07310182754568864,0.0,1
0.07320183004575115,0.0,1
0.07330183254581364,0.0,1
0.07340183504587615,0.0,1
0.07350183754593864,0.0,1
0.07360184004600115,0.0,1
0.07370184254606366,0.0,1
0.07380184504612615,0.0,1
0.07390184754618866,0.0,1
0.07400185004625115,0.0,1
0.07410185254631366,0.0,1
0.07420185504637616,0.0,1
0.07430185754643866,0.0,1
0.07440186004650116,0.0,1
0.07450186254656366,0.0,1
0.07460186504662616,0.0,1
0.07470186754668867,0.0,1
0.07480187004675116,0.0,1
0.07490187254681367,0.0,1
0.07500187504687617,0.0,1
0.07510187754693867,0.0,1
0.07520188004700118,0.0,1
0.07530188254706367,0.0,1
0.07540188504712618,0.0,1
0.07550188754718867,0.0,1
0.07560189004725118,0.0,1
0.07570189254731369,0.0,1
0.07580189504737618,0.0,1
0.07590189754743869,0.0,1
0.07600190004750118,0.0,1
0.07610190254756369,0.0,1
0.0762019050476262,0.0,1
0.07630190754768869,0.0,1
0.0764019100477512,0.0,1
0.07650191254781369,0.0,1
0.0766019150478762,0.0,1
0.0767019175479387,0.0,1
0.0768019200480012,0.0,1
0.0769019225480637,0.0,1
0.0770019250481262,0.0,1
0.0771019275481887,0.0,1
0.07720193004825121,0.0,1
0.0773019325483137,0.0,1
0.07740193504837621,0.0,1
0.0775019375484387,0.0,1
0.07760194004850121,0.0,1
0.07770194254856372,0.0,1
0.07780194504862621,0.0,1
0.07790194754868872,0.0,1
0.07800195004875121,0.0,1
0.07810195254881372,0.0,1
0.07820195504887623,0.0,1
0.07830195754893872,0.0,1
0.07840196004900123,0.0,1
0.07850196254906372,0.0,1
0.07860196504912623,0.0,1
0.07870196754918873,0.0,1
0.07880197004925123,0.0,1
0.07890197254931373,0.0,1
0.07900197504937623,0.0,1
0.07910197754943873,0.0,1
0.07920198004950124,0.0,1
0.07930198254956373,0.0,1
0.07940198504962624,0.0,1
0.07950198754968874,0.0,1
0.07960199004975124,0.0,1
0.07970199254981375,0.0,1
0.07980199504987624,0.0,1
0.07990199754993875,0.0,1
0.08000200005000124,0.0,1
0.08010200255006375,0.0,1
0.08020200505012626,0.0,1
0.08030200755018875,0.0,1
0.08040201005025126,0.0,1
0.08050201255031375,0.0,1
0.08060201505037626,0.0,1
0.08070201755043876,0.0,1
0.08080202005050126,0.0,1
0.08090202255056377,0.0,1
0.08100202505062626,0.0,1
0.08110202755068877,0.0,1
0.08120203005075127,0.0,1
0.08130203255081377,0.0,1
0.08140203505087627,0.0,1
0.08150203755093877,0.0,1
0.08160204005100127,0.0,1
0.08170204255106378,0.0,1
0.08180204505112627,0.0,1
0.08190204755118878,0.0,1
0.08200205005125127,0.0,1
0.08210205255131378,0.0,1
0.08220205505137629,0.0,1
0.08230205755143878,0.0,1
0.08240206005150129,0.0,1
0.08250206255156378,0.0,1
0.08260206505162629,0.0,1
0.0827020675516888,0.0,1
0.08280207005175129,0.0,1
0.0829020725518138,0.0,1
0.08300207505187629,0.0,1
0.0831020775519388,0.0,1
0.0832020800520013,0.0,1
0.0833020825520638,0.0,1
0.0834020850521263,0.0,1
0.0835020875521888,0.0,1
0.0836020900522513,0.0,1
0.08370209255231381,0.0,1
0.0838020950523763,0.0,1
0.08390209755243881,0.0,1
0.0840021000525013,0.0,1
0.08410210255256381,0.0,1
0.08420210505262632,0.0,1
0.08430210755268881,0.0,1
0.08440211005275132,0.0,1
0.08450211255281381,0.0,1
0.08460211505287632,0.0,1
0.08470211755293883,0.0,1
0.08480212005300132,0.0,1
0.08490212255306383,0.0,1
0.08500212505312632,0.0,1
0.08510212755318883,0.0,1
0.08520213005325133,0.0,1
0.08530213255331383,0.0,1
0.08540213505337634,0.0,1
0.08550213755343884,0.0,1
0.08560214005350134,0.0,1
0.08570214255356384,0.0,1
0.08580214505362634,0.0,1
0.08590214755368884,0.0,1
0.08600215005375135,0.0,1
0.08610215255381384,0.0,1
0.08620215505387635,0.0,1
0.08630215755393884,0.0,1
0.08640216005400135,0.0,1
0.08650216255406386,0.0,1
0.08660216505412635,0.0,1
0.08670216755418886,0.0,1
0.08680217005425135,0.0,1
0.08690217255431386,0.0,1
0.08700217505437637,0.0,1
0.08710217755443886,0.0,1
0.08720218005450137,0.0,1
0.08730218255456386,0.0,1
0.08740218505462637,0.0,1
0.08750218755468887,0.0,1
0.08760219005475137,0.0,1
0.08770219255481387,0.0,1
0.08780219505487637,0.0,1
0.08790219755493887,0.0,1
0.08800220005500138,0.0,1
0.08810220255506387,0.0,1
0.08820220505512638,0.0,1
0.08830220755518887,0.0,1
0.08840221005525138,0.0,1
0.08850221255531389,0.0,1
0.08860221505537638,0.0,1
0.08870221755543889,0.0,1
0.08880222005550138,0.0,1
0.08890222255556389,0.0,1
0.0890022250556264,0.0,1
0.08910222755568889,0.0,1
0.0892022300557514,0.0,1
0.08930223255581389,0.0,1
0.0894022350558764,0.0,1
0.0895022375559389,0.0,1
0.0896022400560014,0.0,1
0.0897022425560639,0.0,1
0.0898022450561264,0.0,1
0.0899022475561889,0.0,1
0.09000225005625141,0.0,1
0.0901022525563139,0.0,1
0.09020225505637641,0.0,1
0.0903022575564389,0.0,1
0.09040226005650141,0.0,1
0.09050226255656392,0.0,1
0.09060226505662641,0.0,1
0.09070226755668892,0.0,1
0.09080227005675141,0.0,1
0.09090227255681392,0.0,1
0.09100227505687643,0.0,1
0.09110227755693892,0.0,1
0.09120228005700143,0.0,1
0.09130228255706392,0.0,1
0.09140228505712643,0.0,1
0.09150228755718894,0.0,1
0.09160229005725143,0.0,1
0.09170229255731394,0.0,1
0.09180229505737643,0.0,1
0.09190229755743894,0.0,1
0.09200230005750144,0.0,1
0.09210230255756394,0.0,1
0.09220230505762644,0.0,1
0.09230230755768894,0.0,1
0.09240231005775144,0.0,1
0.09250231255781395,0.0,1
0.09260231505787644,0.0,1
0.09270231755793895,0.0,1
0.09280232005800144,0.0,1
0.09290232255806395,0.0,1
0.09300232505812646,0.0,1
