x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16
1.96893, 1.04759, 4.78935, 7.25827, 3.81522, 7.7537, 5.71227, 7.47623, 3.06017, 1.12357, 2.6834, 2.11328, 1.16678, 0.266677, 1.02317, 2.34117, 2.249, 3.88517, 6.27293, 5.40473, 7.47987, 4.20056, 2.48011, 7.78896, 6.96882, 3.1828, 5.4863, 2.08521, 0.832506, 6.45179, 0.0111777, 1.6203
1.96359, 1.04627, 4.80577, 7.26992, 3.84173, 7.74469, 5.70711, 7.47284, 3.05732, 1.11641, 2.67492, 2.12556, 1.14972, 0.287897, 1.02693, 2.32376, 2.23675, 3.88904, 6.27265, 5.40539, 7.48349, 4.18449, 2.47482, 7.79239, 6.97782, 3.18568, 5.49743, 2.09066, 0.839204, 6.45902, 7.99074, 1.60599
1.95824, 1.04505, 4.81354, 7.27935, 3.86764, 7.73596, 5.71096, 7.47149, 3.05477, 1.10871, 2.6661, 2.13802, 1.13275, 0.309047, 1.03061, 2.30613, 2.22449, 3.89286, 6.2724, 5.40602, 7.48708, 4.16847, 2.46955, 7.79617, 6.98682, 3.18852, 5.5086, 2.09612, 0.845916, 6.46628, 7.97053, 1.59181
1.95294, 1.04397, 4.81202, 7.28627, 3.89262, 7.72766, 5.72482, 7.47228, 3.05241, 1.10067, 2.65702, 2.15048, 1.11581, 0.330105, 1.03423, 2.2883, 2.21222, 3.89662, 6.27218, 5.40662, 7.49071, 4.15262, 2.46429, 7.80031, 6.99574, 3.19117, 5.51979, 2.10159, 0.852641, 6.47358, 7.95055, 1.57774
1.94773, 1.04306, 4.804, 7.29087, 3.91596, 7.72015, 5.74662, 7.47469, 3.05017, 1.09243, 2.64775, 2.16278, 1.09886, 0.351049, 1.03779, 2.27026, 2.19995, 3.90034, 6.27199, 5.40721, 7.49448, 4.1371, 2.45903, 7.80482, 7.0045, 3.19347, 5.531, 2.10707, 0.859378, 6.48092, 7.93078, 1.56379
1.94266, 1.04235, 4.79392, 7.29317, 3.93636, 7.71405, 5.77323, 7.47805, 3.04799, 1.08407, 2.63831, 2.17485, 1.08186, 0.371864, 1.04132, 2.25201, 2.18768, 3.90399, 6.27182, 5.40777, 7.4985, 4.12214, 2.45377, 7.80969, 7.01297, 3.1952, 5.54224, 2.11257, 0.866129, 6.48829, 7.91124, 1.54993
1.93779, 1.04187, 4.78617, 7.29263, 3.95179, 7.7104, 5.80233, 7.48187, 3.04581, 1.07567, 2.62872, 2.1866, 1.06474, 0.392538, 1.04482, 2.23354, 2.1754, 3.9076, 6.27168, 5.40832, 7.50293, 4.10802, 2.44849, 7.81494, 7.02101, 3.19608, 5.55352, 2.11808, 0.872892, 6.4957, 7.89192, 1.53616
1.93316, 1.04162, 4.78428, 7.28832, 3.96002, 7.71035, 5.8326, 7.48591, 3.04359, 1.06725, 2.619, 2.19802, 1.04748, 0.413067, 1.04831, 2.21485, 2.16312, 3.91115, 6.27156, 5.40884, 7.50793, 4.09504, 2.44321, 7.82057, 7.02845, 3.19578, 5.56482, 2.12361, 0.879668, 6.50314, 7.87281, 1.52247
1.92878, 1.04163, 4.7898, 7.27985, 3.96018, 7.71444, 5.86338, 7.49005, 3.04132, 1.05882, 2.60916, 2.20909, 1.03004, 0.433456, 1.05181, 2.19594, 2.15083, 3.91465, 6.27147, 5.40936, 7.51369, 4.08354, 2.43792, 7.82659, 7.03511, 3.19398, 5.57615, 2.12915, 0.886457, 6.51061, 7.85391, 1.50886
1.92469, 1.04188, 4.80171, 7.26787, 3.95361, 7.72205, 5.89435, 7.49422, 3.03897, 1.0504, 2.5992, 2.21979, 1.0124, 0.453715, 1.05533, 2.17681, 2.13855, 3.91809, 6.27139, 5.40985, 7.52036, 4.0738, 2.43263, 7.83299, 7.04082, 3.1904, 5.58751, 2.13471, 0.893259, 6.51812, 7.83522, 1.4953
1.92088, 1.04238, 4.81779, 7.25363, 3.94268, 7.732, 5.92535, 7.4984, 3.03654, 1.04196, 2.58911, 2.23012, 0.994537, 0.473866, 1.05891, 2.15744, 2.12626, 3.92147, 6.27134, 5.41034, 7.52806, 4.06598, 2.42734, 7.8398, 7.04548, 3.18486, 5.59891, 2.14029, 0.900075, 6.52566, 7.81674, 1.48179
1.91734, 1.04312, 4.83615, 7.23819, 3.9294, 7.74324, 5.95627, 7.50256, 3.034, 1.0335, 2.5789, 2.2401, 0.97646, 0.493937, 1.06255, 2.13783, 2.11397, 3.9248, 6.2713, 5.41081, 7.5368, 4.06011, 2.42208, 7.84701, 7.04907, 3.17735, 5.61034, 2.14588, 0.906903, 6.53324, 7.79847, 1.46832
1.91406, 1.04408, 4.8556, 7.22224, 3.915, 7.7551, 5.98705, 7.50668, 3.03135, 1.025, 2.56855, 2.24972, 0.958174, 0.513962, 1.06627, 2.11796, 2.10169, 3.92807, 6.27128, 5.41127, 7.5465, 4.05604, 2.41685, 7.85463, 7.05166, 3.16801, 5.62182, 2.15149, 0.913745, 6.54084, 7.7804, 1.45488
1.911, 1.04524, 4.87552, 7.20616, 3.90013, 7.76722, 6.01767, 7.51076, 3.0286, 1.01644, 2.55806, 2.25901, 0.939697, 0.533981, 1.07009, 2.09783, 2.0894, 3.93128, 6.27128, 5.41173, 7.55704, 4.0535, 2.41166, 7.86267, 7.05339, 3.15709, 5.63333, 2.15713, 0.920601, 6.54848, 7.76254, 1.44147
1.90811, 1.04659, 4.89561, 7.19013, 3.8851, 7.77944, 6.04808, 7.51478, 3.02574, 1.00779, 2.54743, 2.26795, 0.921052, 0.554037, 1.07403, 2.07743, 2.07712, 3.93444, 6.2713, 5.41218, 7.56823, 4.05216, 2.40652, 7.87114, 7.05442, 3.14493, 5.64489, 2.16278, 0.92747, 6.55616, 7.74488, 1.42807
1.90536, 1.04811, 4.91576, 7.17425, 3.87003, 7.79167, 6.07828, 7.51873, 3.02278, 0.999033, 2.53665, 2.27657, 0.90227, 0.574175, 1.07811, 2.05672, 2.06483, 3.93753, 6.27133, 5.41262, 7.5799, 4.05171, 2.40145, 7.88003, 7.05495, 3.13185, 5.6565, 2.16846, 0.934352, 6.56386, 7.72743, 1.41467
1.90268, 1.04977, 4.93593, 7.15855, 3.85497, 7.80391, 6.10826, 7.52261, 3.01973, 0.990141, 2.52571, 2.28488, 0.883382, 0.59444, 1.08235, 2.03571, 2.05255, 3.94057, 6.27137, 5.41305, 7.59189, 4.05185, 2.39646, 7.88936, 7.05511, 3.11813, 5.66816, 2.17416, 0.941249, 6.5716, 7.7102, 1.40128
1.90004, 1.05156, 4.95613, 7.14304, 3.83989, 7.81614, 6.138, 7.52642, 3.01658, 0.981093, 2.5146, 2.29288, 0.864421, 0.614878, 1.08675, 2.01436, 2.04027, 3.94355, 6.27143, 5.41349, 7.60407, 4.05235, 2.39155, 7.89912, 7.05505, 3.10399, 5.67988, 2.17988, 0.948159, 6.57937, 7.69318, 1.38787
1.89739, 1.05347, 4.97637, 7.12771, 3.82478, 7.8284, 6.16752, 7.53015, 3.01334, 0.971868, 2.50332, 2.30057, 0.845419, 0.635532, 1.09132, 1.99267, 2.028, 3.94647, 6.2715, 5.41392, 7.61634, 4.05303, 2.38674, 7.90932, 7.05485, 3.08962, 5.69166, 2.18564, 0.955084, 6.58717, 7.67638, 1.37444
1.89467, 1.05548, 4.99667, 7.11256, 3.80959, 7.84071, 6.19681, 7.5338, 3.01003, 0.962447, 2.49186, 2.30798, 0.826407, 0.656445, 1.09608, 1.97062, 2.01572, 3.94933, 6.27159, 5.41435, 7.62862, 4.05376, 2.38204, 7.91996, 7.05459, 3.07514, 5.70351, 2.19143, 0.962023, 6.595, 7.65981, 1.361
1.89188, 1.05756, 5.01704, 7.09757, 3.79429, 7.85308, 6.22587, 7.53736, 3.00665, 0.952814, 2.48022, 2.31509, 0.807411, 0.677654, 1.10101, 1.9482, 2.00345, 3.95213, 6.27168, 5.41479, 7.64086, 4.05445, 2.37745, 7.93102, 7.05431, 3.06064, 5.71543, 2.19725, 0.968977, 6.60287, 7.64346, 1.34752
1.88898, 1.0597, 5.03752, 7.08272, 3.77884, 7.86556, 6.25473, 7.54084, 3.00322, 0.942962, 2.46838, 2.32193, 0.788459, 0.699191, 1.10611, 1.92541, 1.99119, 3.95487, 6.27179, 5.41522, 7.65301, 4.05504, 2.37299, 7.94249, 7.05406, 3.04618, 5.72744, 2.20311, 0.975945, 6.61076, 7.62735, 1.33401
1.88597, 1.06187, 5.0581, 7.06801, 3.76321, 7.87815, 6.28338, 7.54425, 2.99976, 0.93289, 2.45635, 2.32848, 0.769571, 0.72108, 1.11135, 1.90229, 1.97892, 3.95755, 6.2719, 5.41566, 7.66507, 4.05548, 2.36864, 7.95436, 7.05384, 3.03179, 5.73953, 2.209, 0.982928, 6.61869, 7.61149, 1.32046
1.8829, 1.064, 5.0788, 7.05343, 3.74735, 7.89088, 6.31183, 7.54757, 2.99628, 0.922611, 2.44411, 2.33476, 0.750764, 0.743324, 1.11668, 1.87889, 1.96666, 3.96017, 6.27203, 5.41611, 7.67701, 4.05574, 2.3644, 7.96657, 7.05367, 3.0175, 5.75171, 2.21494, 0.989926, 6.62665, 7.59587, 1.30687
1.87981, 1.06601, 5.09963, 7.03896, 3.73126, 7.90378, 6.3401, 7.55081, 2.99283, 0.912159, 2.43167, 2.34076, 0.732043, 0.765903, 1.12203, 1.85533, 1.95441, 3.96272, 6.27216, 5.41656, 7.68883, 4.05581, 2.36025, 7.97907, 7.05354, 3.00332, 5.764, 2.22093, 0.99694, 6.63464, 7.58051, 1.29324
1.87683, 1.06778, 5.1206, 7.02459, 3.71489, 7.91684, 6.36818, 7.55398, 2.98944, 0.901592, 2.41901, 2.3465, 0.713397, 0.788748, 1.1273, 1.83182, 1.94216, 3.96522, 6.2723, 5.41702, 7.70051, 4.05569, 2.35616, 7.99179, 7.05347, 2.98924, 5.77639, 2.22696, 1.00397, 6.64266, 7.5654, 1.27957
1.87415, 1.06912, 5.1417, 7.01032, 3.69823, 7.93008, 6.3961, 7.55708, 2.98618, 0.891004, 2.40614, 2.35196, 0.694782, 0.811717, 1.13233, 1.8087, 1.92991, 3.96765, 6.27244, 5.41749, 7.71207, 4.05538, 2.35208, 0.00460223, 7.05343, 2.97527, 5.78891, 2.23305, 1.01101, 6.65072, 7.55055, 1.26586
1.87203, 1.06978, 5.16294, 6.99614, 3.68128, 7.94349, 6.42385, 7.5601, 2.98312, 0.880538, 2.39305, 2.35716, 0.6761, 0.834561, 1.13696, 1.7865, 1.91766, 3.97002, 6.27259, 5.41797, 7.7235, 4.05486, 2.34793, 0.0173663, 7.05341, 2.96139, 5.80156, 2.2392, 1.01807, 6.6588, 7.53594, 1.25211
1.87084, 1.06944, 5.18431, 6.98203, 3.66405, 7.95703, 6.45146, 7.56306, 2.98037, 0.8704, 2.37974, 2.36208, 0.657163, 0.856889, 1.14101, 1.76597, 1.90542, 3.97233, 6.27274, 5.41847, 7.7348, 4.05416, 2.3436, 0.0298739, 7.05342, 2.9476, 5.81435, 2.2454, 1.02515, 6.66692, 7.52159, 1.23834
1.87102, 1.06772, 5.20583, 6.968, 3.64657, 7.97064, 6.47892, 7.56596, 2.97805, 0.860872, 2.36621, 2.36674, 0.637665, 0.878145, 1.14434, 1.74805, 1.89317, 3.97458, 6.27289, 5.41898, 7.74599, 4.05328, 2.33893, 0.041865, 7.05342, 2.93388, 5.8273, 2.25167, 1.03224, 6.67506, 7.50746, 1.22455
1.87296, 1.0643, 5.22748, 6.95403, 3.62892, 7.98421, 6.50624, 7.5688, 2.9763, 0.852322, 2.35246, 2.37113, 0.617184, 0.897659, 1.14696, 1.7338, 1.88094, 3.97676, 6.27304, 5.41952, 7.75706, 4.05221, 2.33376, 0.0530233, 7.05341, 2.92023, 5.8404, 2.25801, 1.03935, 6.68324, 7.49354, 1.21075
1.87694, 1.05901, 5.24926, 6.94012, 3.61123, 7.99756, 6.53345, 7.57159, 2.97523, 0.845205, 2.33848, 2.37526, 0.595251, 0.914785, 1.14906, 1.72412, 1.8687, 3.97888, 6.27319, 5.42007, 7.76802, 4.05098, 2.32788, 0.062988, 7.05337, 2.90661, 5.85368, 2.26442, 1.04647, 6.69146, 7.47979, 1.19695
1.88294, 1.05195, 5.27119, 6.92626, 3.59371, 0.010385, 6.56053, 7.57433, 2.97488, 0.840046, 2.32428, 2.37911, 0.571512, 0.929121, 1.15094, 1.71944, 1.85646, 3.98093, 6.27334, 5.42065, 7.77887, 4.04959, 2.32114, 0.071379, 7.05329, 2.89304, 5.86715, 2.27091, 1.05361, 6.6997, 7.46617, 1.18315
1.89066, 1.04351, 5.29324, 6.91245, 3.57665, 0.022279, 6.58751, 7.57702, 2.97514, 0.83742, 2.30985, 2.3827, 0.545897, 0.940674, 1.15291, 1.71957, 1.84422, 3.98292, 6.27348, 5.42125, 7.78963, 4.04804, 2.31346, 0.0778301, 7.05315, 2.87948, 5.88083, 2.27748, 1.06077, 6.70798, 7.45261, 1.16939
1.89956, 1.03431, 5.31542, 6.89868, 3.56046, 0.0326883, 6.61439, 7.57968, 2.97574, 0.837899, 2.29519, 2.38602, 0.518671, 0.949835, 1.15517, 1.72377, 1.83198, 3.98485, 6.27362, 5.42188, 7.8003, 4.04635, 2.3049, 0.0820132, 7.05292, 2.86593, 5.89471, 2.28413, 1.06795, 6.7163, 7.43902, 1.15567
1.90899, 1.02514, 5.33773, 6.88495, 3.54557, 0.0409842, 6.64117, 7.58231, 2.97627, 0.841989, 2.2803, 2.38907, 0.490339, 0.957183, 1.15774, 1.73106, 1.81974, 3.98671, 6.27374, 5.42255, 7.81088, 4.04452, 2.2957, 0.0836429, 7.05261, 2.85237, 5.90882, 2.29087, 1.07514, 6.72465, 7.42525, 1.14201
1.9183, 1.01684, 5.36017, 6.87124, 3.53234, 0.0465991, 6.66787, 7.58491, 2.97627, 0.850009, 2.26518, 2.39185, 0.461509, 0.96329, 1.16057, 1.74051, 1.80749, 3.9885, 6.27386, 5.42325, 7.82139, 4.04255, 2.28622, 0.0824695, 7.05219, 2.83879, 5.92316, 2.2977, 1.08236, 6.73304, 7.41113, 1.12844
1.92688, 1.0102, 5.38273, 6.85756, 3.52094, 0.0492177, 6.6945, 7.5875, 2.97546, 0.86196, 2.24981, 2.39436, 0.432797, 0.968605, 1.16358, 1.75136, 1.79524, 3.99023, 6.27396, 5.424, 7.83182, 4.04046, 2.27691, 0.0782947, 7.05165, 2.82519, 5.93775, 2.30461, 1.0896, 6.74146, 7.39639, 1.11499
1.93424, 1.00582, 5.40542, 6.84389, 3.51126, 0.0489054, 6.72105, 7.59009, 2.97385, 0.877452, 2.23421, 2.39659, 0.404783, 0.973433, 1.16669, 1.76307, 1.78298, 3.99189, 6.27404, 5.42479, 7.84218, 4.03826, 2.26814, 0.0710366, 7.05099, 2.81156, 5.95257, 2.3116, 1.09686, 6.74994, 7.38074, 1.10168
1.94001, 1.004, 5.42822, 6.83023, 3.50296, 0.0460712, 6.74755, 7.59268, 2.97175, 0.895788, 2.21836, 2.39855, 0.378007, 0.977969, 1.16986, 1.77528, 1.77071, 3.99348, 6.27411, 5.42563, 7.85249, 4.03594, 2.26018, 0.0608165, 7.05022, 2.7979, 5.96763, 2.31868, 1.10414, 6.75845, 7.3638, 1.08854
1.94397, 1.00469, 5.45115, 6.81656, 3.49562, 0.0413, 6.77399, 7.59528, 2.96961, 0.916163, 2.20229, 2.40024, 0.352939, 0.982329, 1.17304, 1.78777, 1.75843, 3.99501, 6.27416, 5.42652, 7.86274, 4.03352, 2.25311, 0.0479954, 7.04936, 2.7842, 5.9829, 2.32581, 1.11146, 6.76702, 7.34523, 1.07558
1.94602, 1.00758, 5.4742, 6.8029, 3.48883, 0.0351797, 6.80039, 7.59791, 2.96793, 0.937836, 2.18601, 2.40165, 0.329938, 0.986593, 1.17621, 1.80039, 1.74614, 3.99646, 6.27417, 5.42748, 7.87294, 4.031, 2.24691, 0.0331147, 7.04844, 2.77049, 5.99833, 2.33298, 1.1188, 6.77563, 7.32473, 1.0628
1.94618, 1.01216, 5.49736, 6.78921, 3.48229, 0.0282026, 6.82675, 7.60058, 2.96708, 0.960232, 2.16954, 2.40281, 0.309193, 0.990823, 1.17933, 1.81304, 1.73384, 3.99785, 6.27417, 5.42851, 7.8831, 4.02839, 2.24146, 0.0167749, 7.04753, 2.7568, 6.01387, 2.34016, 1.12618, 6.78431, 7.30214, 1.05015
1.94451, 1.01796, 5.52065, 6.7755, 3.47575, 0.0207387, 6.85307, 7.60331, 2.96732, 0.982948, 2.15295, 2.40374, 0.290698, 0.995078, 1.18234, 1.82566, 1.72151, 3.99916, 6.27412, 5.42961, 7.89323, 4.02568, 2.23663, 7.99952, 7.04675, 2.74315, 6.02938, 2.34729, 1.1336, 6.79304, 7.27749, 1.0376
1.94119, 1.02453, 5.54405, 6.76176, 3.46907, 0.0130485, 6.87938, 7.60611, 2.96875, 1.00573, 2.1363, 2.40448, 0.274258, 0.99941, 1.18517, 1.83818, 1.70917, 4.00041, 6.27405, 5.4308, 7.90332, 4.0229, 2.23231, 7.9818, 7.04626, 2.72961, 6.04471, 2.35432, 1.14106, 6.80184, 7.25096, 1.0251
1.93643, 1.03153, 5.56758, 6.74798, 3.46216, 0.00530833, 6.90566, 7.609, 2.97133, 1.02842, 2.11974, 2.40509, 0.259554, 1.00386, 1.18768, 1.85053, 1.6968, 4.00158, 6.27393, 5.43208, 7.91339, 4.02003, 2.22838, 7.96392, 7.04632, 2.71626, 6.0596, 2.36114, 1.14857, 6.8107, 7.22288, 1.01258
1.9305, 1.03873, 5.59123, 6.73413, 3.45495, 7.99763, 6.93192, 7.612, 2.97494, 1.05094, 2.10343, 2.40567, 0.246217, 1.00845, 1.18971, 1.86261, 1.68441, 4.00268, 6.27377, 5.43346, 7.92344, 4.01708, 2.22478, 7.94608, 7.04726, 2.70322, 6.0737, 2.36763, 1.15613, 6.81965, 7.19361, 1.00002
1.92367, 1.04596, 5.615, 6.72022, 3.44743, 7.9901, 6.95817, 7.61512, 2.97939, 1.07324, 2.08764, 2.40638, 0.233887, 1.0132, 1.19098, 1.87428, 1.67199, 4.00371, 6.27355, 5.43496, 7.93348, 4.01407, 2.22143, 7.92842, 7.04953, 2.69062, 6.08658, 2.37366, 1.16375, 6.82868, 7.16351, 0.987379
1.91622, 1.05311, 5.6389, 6.70623, 3.43955, 7.98275, 6.9844, 7.61838, 2.98447, 1.0953, 2.0727, 2.4074, 0.222259, 1.01811, 1.19116, 1.88537, 1.65953, 4.00466, 6.27329, 5.43658, 7.94352, 4.01098, 2.21831, 7.91101, 7.0536, 2.6786, 6.09776, 2.37909, 1.17145, 6.8378, 7.13287, 0.974643
1.90838, 1.06012, 5.66293, 6.69214, 3.43134, 7.9756, 7.01062, 7.62181, 2.98999, 1.11711, 2.05904, 2.40898, 0.211086, 1.02317, 1.18983, 1.89565, 1.64704, 4.00554, 6.27296, 5.43834, 7.95355, 4.00782, 2.21536, 7.89386, 7.05996, 2.66726, 6.10675, 2.38378, 1.17922, 6.84701, 7.10195, 0.9618
1.90035, 1.06695, 5.68708, 6.67794, 3.42278, 7.96868, 7.03682, 7.62542, 2.99578, 1.13867, 2.0471, 2.41137, 0.200187, 1.02837, 1.18653, 1.90487, 1.6345, 4.00635, 6.27257, 5.44025, 7.9636, 4.0046, 2.21257, 7.87699, 7.06894, 2.65668, 6.11322, 2.38767, 1.18708, 6.85634, 7.07091, 0.948845
1.89228, 1.0736, 5.71137, 6.66361, 3.41388, 7.96198, 7.063, 7.62922, 3.00169, 1.15999, 2.03728, 2.41481, 0.18943, 1.0337, 1.18085, 1.91281, 1.62191, 4.00708, 6.27211, 5.44233, 7.97366, 4.00132, 2.2099, 7.86039, 7.08062, 2.64684, 6.11708, 2.39078, 1.19503, 6.86578, 7.03991, 0.935773
1.88431, 1.08006, 5.73579, 6.64915, 3.40465, 7.9555, 7.08916, 7.63324, 3.00761, 1.18107, 2.02985, 2.41943, 0.178728, 1.03914, 1.17254, 1.91933, 1.60928, 4.00773, 6.27158, 5.44459, 7.98373, 3.99797, 2.20733, 7.84403, 7.09481, 2.63763, 6.11852, 2.39319, 1.20309, 6.87534, 7.00902, 0.922586
1.8765, 1.08636, 5.76035, 6.63452, 3.39511, 7.94924, 7.11529, 7.63747, 3.01346, 1.20193, 2.02481, 2.42524, 0.168022, 1.0447, 1.1616, 1.92445, 1.59658, 4.0083, 6.27097, 5.44705, 7.99384, 3.99455, 2.20484, 7.82789, 7.11113, 2.62893, 6.11793, 2.39505, 1.21126, 6.88504, 6.97832, 0.909281
1.86893, 1.09252, 5.78504, 6.61973, 3.38526, 7.94317, 7.14138, 7.64192, 3.01915, 1.22257, 2.02193, 2.43209, 0.157279, 1.05036, 1.14825, 1.92829, 1.58382, 4.0088, 6.27028, 5.44971, 0.00398003, 3.99107, 2.20241, 7.81195, 7.12907, 2.62059, 6.11582, 2.39649, 1.21957, 6.89489, 6.94784, 0.895861
1.86162, 1.09856, 5.80987, 6.60475, 3.37512, 7.9373, 7.16742, 7.64661, 3.02465, 1.24301, 2.02083, 2.43976, 0.14648, 1.05611, 1.1329, 1.93107, 1.57099, 4.00921, 6.2695, 5.45259, 0.0141642, 3.98753, 2.20002, 7.79616, 7.14816, 2.61247, 6.11264, 2.39765, 1.22801, 6.90489, 6.91762, 0.882328
1.8546, 1.10453, 5.83482, 6.58959, 3.3647, 7.93161, 7.19342, 7.65154, 3.02991, 1.26326, 2.02104, 2.44797, 0.135619, 1.06196, 1.11601, 1.93304, 1.55808, 4.00955, 6.26865, 5.4557, 0.0244002, 3.98392, 2.19763, 7.78052, 7.16801, 2.60448, 6.10882, 2.39862, 1.23661, 6.91505, 6.88767, 0.868682
1.84788, 1.11045, 5.8599, 6.57424, 3.35403, 7.92608, 7.21936, 7.65671, 3.03492, 1.28333, 2.02216, 2.45649, 0.124697, 1.06791, 1.098, 1.93443, 1.54508, 4.0098, 6.26773, 5.45901, 0.0346975, 3.98024, 2.19524, 7.76498, 7.18828, 2.59654, 6.10466, 2.39947, 1.24537, 6.92538, 6.858, 0.854927
1.84143, 1.11637, 5.88509, 6.55874, 3.34312, 7.92071, 7.24523, 7.66212, 3.03964, 1.30325, 2.02384, 2.46512, 0.11372, 1.07395, 1.07924, 1.93541, 1.53199, 4.00996, 6.26674, 5.46252, 0.045066, 3.9765, 2.19282, 7.74952, 7.20877, 2.58862, 6.10039, 2.40025, 1.2543, 6.93588, 6.82862, 0.841063
1.83527, 1.12232, 5.91036, 6.54312, 3.332, 7.91548, 7.27104, 7.66779, 3.04406, 1.32301, 2.02581, 2.47372, 0.102696, 1.08008, 1.06, 1.9361, 1.51879, 4.01004, 6.2657, 5.46618, 0.0555169, 3.97269, 2.19035, 7.73413, 7.22933, 2.58068, 6.09615, 2.40099, 1.26341, 6.94657, 6.79953, 0.827093
1.82935, 1.12833, 5.93568, 6.52748, 3.32068, 7.91039, 7.29677, 7.6737, 3.04818, 1.34264, 2.02789, 2.48217, 0.091635, 1.08632, 1.04048, 1.9366, 1.50548, 4.01003, 6.26466, 5.46989, 0.0660621, 3.96881, 2.18781, 7.7188, 7.24985, 2.5727, 6.09205, 2.4017, 1.27269, 6.95742, 6.77072, 0.813017
1.82368, 1.13444, 5.96101, 6.51196, 3.30919, 7.90543, 7.32242, 7.67986, 3.052, 1.36215, 2.02994, 2.49041, 0.0805476, 1.09265, 1.02083, 1.93693, 1.49205, 4.00994, 6.26366, 5.47351, 0.0767146, 3.96486, 2.1852, 7.70352, 7.27028, 2.56467, 6.08816, 2.40239, 1.28212, 6.96843, 6.7422, 0.798839
1.81822, 1.14068, 5.98627, 6.49681, 3.29757, 7.90058, 7.34798, 7.68627, 3.0555, 1.38155, 2.0319, 2.4984, 0.0694437, 1.09909, 1.00113, 1.93715, 1.47847, 4.00975, 6.26275, 5.47679, 0.0874879, 3.96085, 2.18254, 7.68831, 7.29058, 2.55659, 6.08451, 2.40306, 1.29167, 6.97956, 6.71396, 0.78456
1.81295, 1.14706, 6.01138, 6.48236, 3.28583, 7.89585, 7.37345, 7.69293, 3.05869, 1.40085, 2.03371, 2.50611, 0.0583325, 1.10564, 0.98146, 1.93725, 1.46475, 4.00947, 6.26204, 5.47939, 0.0983968, 3.95676, 2.17985, 7.67321, 7.31076, 2.54844, 6.08111, 2.40371, 1.30128, 6.99077, 6.68601, 0.770182
1.80786, 1.15363, 6.03621, 6.46913, 3.27402, 7.89123, 7.39883, 7.69984, 3.06156, 1.42006, 2.03534, 2.51353, 0.0472216, 1.11229, 0.961852, 1.93724, 1.45086, 4.0091, 6.26163, 5.48081, 0.109456, 3.95261, 2.17722, 7.65828, 7.33079, 2.54023, 6.07798, 2.40435, 1.31084, 7.00195, 6.65833, 0.75571
1.80291, 1.16039, 6.06067, 6.45771, 3.26218, 7.88673, 7.4241, 7.707, 3.06412, 1.4392, 2.03677, 2.52064, 0.0361171, 1.11906, 0.942333, 1.93711, 1.43679, 4.00863, 6.26164, 5.48044, 0.120682, 3.94838, 2.17478, 7.64364, 7.3507, 2.53195, 6.0751, 2.40497, 1.32016, 7.01299, 6.63093, 0.741149
1.7981, 1.16736, 6.08464, 6.44878, 3.25035, 7.88233, 7.44928, 7.71441, 3.06637, 1.45827, 2.038, 2.52744, 0.0250229, 1.12594, 0.922918, 1.93688, 1.42254, 4.00807, 6.26216, 5.47761, 0.132088, 3.94409, 2.17278, 7.62947, 7.37051, 2.52359, 6.07248, 2.40557, 1.32897, 7.02369, 6.60378, 0.726505
1.7934, 1.17456, 6.10809, 6.44287, 3.23858, 7.87805, 7.47436, 7.72205, 3.06831, 1.47729, 2.03904, 2.53394, 0.0139403, 1.13293, 0.903613, 1.93652, 1.40807, 4.00741, 6.26323, 5.47179, 0.143688, 3.93972, 2.17154, 7.61601, 7.39023, 2.51515, 6.0701, 2.40615, 1.33689, 7.03378, 6.5769, 0.711785
1.7888, 1.18201, 6.13105, 6.44021, 3.22694, 7.8739, 7.49934, 7.72992, 3.06994, 1.49626, 2.03989, 2.54013, 0.00286793, 1.14004, 0.884423, 1.93605, 1.3934, 4.00664, 6.26483, 5.46273, 0.155491, 3.93529, 2.17151, 7.60358, 7.40988, 2.50661, 6.06796, 2.4067, 1.34342, 7.04292, 6.55026, 0.696998
1.78428, 1.18971, 6.15361, 6.44064, 3.21551, 7.8699, 7.52422, 7.73802, 3.07125, 1.51519, 2.04056, 2.54602, 7.9918, 1.14726, 0.865347, 1.93546, 1.37851, 4.00578, 6.26685, 5.45062, 0.167502, 3.93079, 2.17321, 7.59251, 7.4295, 2.49797, 6.06603, 2.40723, 1.34795, 7.05074, 6.52386, 0.682154
1.77983, 1.19768, 6.17591, 6.44364, 3.20441, 7.86606, 7.54902, 7.74634, 3.07226, 1.5341, 2.04106, 2.55161, 7.98073, 1.15459, 0.846385, 1.93476, 1.36342, 4.00482, 6.26916, 5.43596, 0.179712, 3.92623, 2.17706, 7.5831, 7.44911, 2.48921, 6.06431, 2.40773, 1.34992, 7.05692, 6.49769, 0.66726
1.77543, 1.20592, 6.19804, 6.44856, 3.19382, 7.86245, 7.57374, 7.75487, 3.07296, 1.55298, 2.0414, 2.5569, 7.96964, 1.16201, 0.827539, 1.93398, 1.34815, 4.00376, 6.27166, 5.41941, 0.192097, 3.92159, 2.18327, 7.57547, 7.46874, 2.48032, 6.06279, 2.40819, 1.34897, 7.06127, 6.47173, 0.652326
