S,R,Z,Psi
12.36,0.123599,0.000412461,0.00617859
12.37,0.123699,0.000413104,0.00618359
12.38,0.123799,0.000413747,0.00618859
12.39,0.123899,0.000414391,0.00619358
12.4,0.123999,0.000415035,0.00619858
12.41,0.124099,0.00041568,0.00620358
12.42,0.124199,0.000416325,0.00620857
12.43,0.124299,0.000416971,0.00621357
12.44,0.124399,0.000417618,0.00621857
12.45,0.124499,0.000418264,0.00622356
12.46,0.124599,0.000418912,0.00622856
12.47,0.124699,0.00041956,0.00623356
12.48,0.124799,0.000420208,0.00623855
12.49,0.124899,0.000420857,0.00624355
12.5,0.124999,0.000421506,0.00624855
12.51,0.125099,0.000422156,0.00625354
12.52,0.125199,0.000422806,0.00625854
12.53,0.125299,0.000423457,0.00626354
12.54,0.125399,0.000424108,0.00626853
12.55,0.125499,0.00042476,0.00627353
12.56,0.125599,0.000425413,0.00627853
12.57,0.125699,0.000426065,0.00628352
12.58,0.125799,0.000426719,0.00628852
12.59,0.125899,0.000427373,0.00629352
12.6,0.125999,0.000428027,0.00629851
12.61,0.126099,0.000428682,0.00630351
12.62,0.126199,0.000429337,0.00630851
12.63,0.126299,0.000429993,0.0063135
12.64,0.126399,0.000430649,0.0063185
12.65,0.126499,0.000431306,0.0063235
12.66,0.126599,0.000431963,0.00632849
12.67,0.126699,0.000432621,0.00633349
12.68,0.126799,0.00043328,0.00633849
12.69,0.126899,0.000433938,0.00634348
12.7,0.126999,0.000434598,0.00634848
12.71,0.127099,0.000435258,0.00635348
12.72,0.127199,0.000435918,0.00635847
12.73,0.127299,0.000436579,0.00636347
12.74,0.127399,0.00043724,0.00636847
12.75,0.127499,0.000437902,0.00637346
12.76,0.127599,0.000438564,0.00637846
12.77,0.127699,0.000439227,0.00638346
12.78,0.127799,0.00043989,0.00638845
12.79,0.127899,0.000440554,0.00639345
12.8,0.127999,0.000441218,0.00639845
12.81,0.128099,0.000441883,0.00640344
12.82,0.128199,0.000442549,0.00640844
12.83,0.128299,0.000443214,0.00641344
12.84,0.128399,0.000443881,0.00641843
12.85,0.128499,0.000444548,0.00642343
12.86,0.128599,0.000445215,0.00642843
12.87,0.128699,0.000445883,0.00643342
12.88,0.128799,0.000446551,0.00643842
12.89,0.128899,0.00044722,0.00644341
12.9,0.128999,0.000447889,0.00644841
12.91,0.129099,0.000448559,0.00645341
12.92,0.129199,0.000449229,0.0064584
12.93,0.129299,0.0004499,0.0064634
12.94,0.129399,0.000450571,0.0064684
12.95,0.129499,0.000451243,0.00647339
12.96,0.129599,0.000451916,0.00647839
12.97,0.129699,0.000452588,0.00648339
12.98,0.129799,0.000453262,0.00648838
12.99,0.129899,0.000453936,0.00649338
13,0.129999,0.00045461,0.00649838
13.01,0.130099,0.000455285,0.00650337
13.02,0.130199,0.00045596,0.00650837
13.03,0.130299,0.000456636,0.00651337
13.04,0.130399,0.000457312,0.00651836
13.05,0.130499,0.000457989,0.00652336
13.06,0.130599,0.000458666,0.00652835
13.07,0.130699,0.000459344,0.00653335
13.08,0.130799,0.000460022,0.00653835
13.09,0.130899,0.000460701,0.00654334
13.1,0.130999,0.000461381,0.00654834
13.11,0.131099,0.00046206,0.00655334
13.12,0.131199,0.000462741,0.00655833
13.13,0.131299,0.000463421,0.00656333
13.14,0.131399,0.000464103,0.00656833
13.15,0.131499,0.000464785,0.00657332
13.16,0.131599,0.000465467,0.00657832
13.17,0.131699,0.00046615,0.00658331
13.18,0.131799,0.000466833,0.00658831
13.19,0.131899,0.000467517,0.00659331
13.2,0.131999,0.000468201,0.0065983
13.21,0.132099,0.000468886,0.0066033
13.22,0.132199,0.000469571,0.0066083
13.23,0.132299,0.000470257,0.00661329
13.24,0.132399,0.000470943,0.00661829
13.25,0.132499,0.00047163,0.00662329
13.26,0.132599,0.000472317,0.00662828
13.27,0.132699,0.000473005,0.00663328
13.28,0.132799,0.000473694,0.00663827
13.29,0.132899,0.000474382,0.00664327
13.3,0.132999,0.000475072,0.00664827
13.31,0.133099,0.000475761,0.00665326
13.32,0.133199,0.000476452,0.00665826
13.33,0.133299,0.000477143,0.00666326
13.34,0.133399,0.000477834,0.00666825
13.35,0.133499,0.000478526,0.00667325
13.36,0.133599,0.000479218,0.00667824
13.37,0.133699,0.000479911,0.00668324
13.38,0.133799,0.000480604,0.00668824
13.39,0.133899,0.000481298,0.00669323
13.4,0.133999,0.000481992,0.00669823
13.41,0.134099,0.000482687,0.00670323
13.42,0.134199,0.000483382,0.00670822
13.43,0.134299,0.000484078,0.00671322
13.44,0.134399,0.000484774,0.00671821
13.45,0.134499,0.000485471,0.00672321
13.46,0.134599,0.000486168,0.00672821
13.47,0.134699,0.000486866,0.0067332
13.48,0.134799,0.000487565,0.0067382
13.49,0.134899,0.000488263,0.0067432
13.5,0.134999,0.000488963,0.00674819
13.51,0.135099,0.000489662,0.00675319
13.52,0.135199,0.000490363,0.00675818
13.53,0.135299,0.000491064,0.00676318
13.54,0.135399,0.000491765,0.00676818
13.55,0.135499,0.000492467,0.00677317
13.56,0.135599,0.000493169,0.00677817
13.57,0.135699,0.000493872,0.00678316
13.58,0.135799,0.000494575,0.00678816
13.59,0.135899,0.000495279,0.00679316
13.6,0.135999,0.000495983,0.00679815
13.61,0.136099,0.000496688,0.00680315
13.62,0.136199,0.000497393,0.00680815
13.63,0.136299,0.000498099,0.00681314
13.64,0.136399,0.000498805,0.00681814
13.65,0.136499,0.000499512,0.00682313
13.66,0.136599,0.000500219,0.00682813
13.67,0.136699,0.000500927,0.00683313
13.68,0.136799,0.000501635,0.00683812
13.69,0.136899,0.000502344,0.00684312
13.7,0.136999,0.000503053,0.00684811
13.71,0.137099,0.000503763,0.00685311
13.72,0.137199,0.000504474,0.00685811
13.73,0.137299,0.000505184,0.0068631
13.74,0.137399,0.000505896,0.0068681
13.75,0.137499,0.000506607,0.00687309
13.76,0.137599,0.00050732,0.00687809
13.77,0.137699,0.000508032,0.00688309
13.78,0.137799,0.000508746,0.00688808
13.79,0.137899,0.00050946,0.00689308
13.8,0.137999,0.000510174,0.00689807
13.81,0.138099,0.000510889,0.00690307
13.82,0.138199,0.000511604,0.00690807
13.83,0.138299,0.00051232,0.00691306
13.84,0.138399,0.000513036,0.00691806
13.85,0.138499,0.000513753,0.00692305
13.86,0.138599,0.00051447,0.00692805
13.87,0.138699,0.000515188,0.00693305
13.88,0.138799,0.000515906,0.00693804
13.89,0.138899,0.000516625,0.00694304
13.9,0.138999,0.000517344,0.00694803
13.91,0.139099,0.000518064,0.00695303
13.92,0.139199,0.000518784,0.00695803
13.93,0.139299,0.000519505,0.00696302
13.94,0.139399,0.000520226,0.00696802
13.95,0.139499,0.000520948,0.00697301
13.96,0.139599,0.00052167,0.00697801
13.97,0.139699,0.000522393,0.00698301
13.98,0.139799,0.000523116,0.006988
13.99,0.139899,0.00052384,0.006993
14,0.139999,0.000524564,0.00699799
14.01,0.140099,0.000525289,0.00700299
14.02,0.140199,0.000526014,0.00700799
14.03,0.140299,0.00052674,0.00701298
14.04,0.140399,0.000527466,0.00701798
14.05,0.140499,0.000528193,0.00702297
14.06,0.140599,0.00052892,0.00702797
14.07,0.140699,0.000529648,0.00703297
14.08,0.140799,0.000530377,0.00703796
14.09,0.140899,0.000531105,0.00704296
14.1,0.140999,0.000531835,0.00704795
14.11,0.141099,0.000532564,0.00705295
14.12,0.141199,0.000533295,0.00705794
14.13,0.141299,0.000534025,0.00706294
14.14,0.141399,0.000534757,0.00706794
14.15,0.141499,0.000535488,0.00707293
14.16,0.141599,0.000536221,0.00707793
14.17,0.141699,0.000536953,0.00708292
14.18,0.141799,0.000537687,0.00708792
14.19,0.141899,0.00053842,0.00709292
14.2,0.141999,0.000539155,0.00709791
14.21,0.142099,0.000539889,0.00710291
14.22,0.142199,0.000540625,0.0071079
14.23,0.142299,0.000541361,0.0071129
14.24,0.142399,0.000542097,0.00711789
14.25,0.142499,0.000542834,0.00712289
14.26,0.142599,0.000543571,0.00712789
14.27,0.142699,0.000544309,0.00713288
14.28,0.142799,0.000545047,0.00713788
14.29,0.142899,0.000545786,0.00714287
14.3,0.142999,0.000546525,0.00714787
14.31,0.143099,0.000547265,0.00715287
14.32,0.143199,0.000548005,0.00715786
14.33,0.143299,0.000548746,0.00716286
14.34,0.143399,0.000549487,0.00716785
14.35,0.143499,0.000550229,0.00717285
14.36,0.143599,0.000550971,0.00717784
14.37,0.143699,0.000551714,0.00718284
14.38,0.143799,0.000552457,0.00718784
14.39,0.143899,0.000553201,0.00719283
14.4,0.143999,0.000553945,0.00719783
14.41,0.144099,0.00055469,0.00720282
14.42,0.144199,0.000555435,0.00720782
14.43,0.144299,0.000556181,0.00721281
14.44,0.144399,0.000556927,0.00721781
14.45,0.144499,0.000557674,0.0072228
14.46,0.144599,0.000558421,0.0072278
14.47,0.144699,0.000559169,0.0072328
14.48,0.144799,0.000559917,0.00723779
14.49,0.144899,0.000560666,0.00724279
14.5,0.144999,0.000561415,0.00724778
14.51,0.145099,0.000562165,0.00725278
14.52,0.145199,0.000562915,0.00725777
14.53,0.145299,0.000563666,0.00726277
14.54,0.145399,0.000564417,0.00726777
14.55,0.145499,0.000565169,0.00727276
14.56,0.145599,0.000565921,0.00727776
14.57,0.145699,0.000566674,0.00728275
14.58,0.145799,0.000567427,0.00728775
14.59,0.145899,0.000568181,0.00729274
14.6,0.145999,0.000568935,0.00729774
14.61,0.146099,0.00056969,0.00730273
14.62,0.146199,0.000570445,0.00730773
14.63,0.146299,0.000571201,0.00731273
14.64,0.146399,0.000571957,0.00731772
14.65,0.146499,0.000572714,0.00732272
14.66,0.146599,0.000573471,0.00732771
14.67,0.146699,0.000574229,0.00733271
14.68,0.146799,0.000574987,0.0073377
14.69,0.146899,0.000575746,0.0073427
14.7,0.146999,0.000576505,0.00734769
14.71,0.147099,0.000577265,0.00735269
14.72,0.147199,0.000578025,0.00735769
14.73,0.147299,0.000578786,0.00736268
14.74,0.147399,0.000579547,0.00736768
14.75,0.147499,0.000580309,0.00737267
14.76,0.147599,0.000581071,0.00737767
14.77,0.147699,0.000581834,0.00738266
14.78,0.147799,0.000582597,0.00738766
14.79,0.147899,0.000583361,0.00739265
14.8,0.147999,0.000584125,0.00739765
14.81,0.148099,0.000584889,0.00740264
14.82,0.148199,0.000585655,0.00740764
14.83,0.148298,0.00058642,0.00741264
14.84,0.148398,0.000587187,0.00741763
14.85,0.148498,0.000587953,0.00742263
14.86,0.148598,0.000588721,0.00742762
14.87,0.148698,0.000589488,0.00743262
14.88,0.148798,0.000590257,0.00743761
14.89,0.148898,0.000591025,0.00744261
14.9,0.148998,0.000591795,0.0074476
14.91,0.149098,0.000592564,0.0074526
14.92,0.149198,0.000593335,0.00745759
14.93,0.149298,0.000594105,0.00746259
14.94,0.149398,0.000594876,0.00746759
14.95,0.149498,0.000595648,0.00747258
14.96,0.149598,0.00059642,0.00747758
14.97,0.149698,0.000597193,0.00748257
14.98,0.149798,0.000597966,0.00748757
14.99,0.149898,0.00059874,0.00749256
15,0.149998,0.000599514,0.00749756
15.01,0.150098,0.000600289,0.00750255
15.02,0.150198,0.000601064,0.00750755
15.03,0.150298,0.00060184,0.00751254
15.04,0.150398,0.000602616,0.00751754
15.05,0.150498,0.000603393,0.00752253
15.06,0.150598,0.00060417,0.00752753
15.07,0.150698,0.000604948,0.00753252
15.08,0.150798,0.000605726,0.00753752
15.09,0.150898,0.000606505,0.00754252
15.1,0.150998,0.000607284,0.00754751
15.11,0.151098,0.000608064,0.00755251
15.12,0.151198,0.000608844,0.0075575
15.13,0.151298,0.000609625,0.0075625
15.14,0.151398,0.000610406,0.00756749
15.15,0.151498,0.000611188,0.00757249
15.16,0.151598,0.00061197,0.00757748
15.17,0.151698,0.000612753,0.00758248
15.18,0.151798,0.000613536,0.00758747
15.19,0.151898,0.00061432,0.00759247
15.2,0.151998,0.000615104,0.00759746
15.21,0.152098,0.000615888,0.00760246
15.22,0.152198,0.000616674,0.00760745
15.23,0.152298,0.000617459,0.00761245
15.24,0.152398,0.000618246,0.00761744
15.25,0.152498,0.000619032,0.00762244
15.26,0.152598,0.00061982,0.00762743
15.27,0.152698,0.000620607,0.00763243
15.28,0.152798,0.000621395,0.00763742
15.29,0.152898,0.000622184,0.00764242
15.3,0.152998,0.000622973,0.00764742
15.31,0.153098,0.000623763,0.00765241
15.32,0.153198,0.000624553,0.00765741
15.33,0.153298,0.000625344,0.0076624
15.34,0.153398,0.000626135,0.0076674
15.35,0.153498,0.000626927,0.00767239
15.36,0.153598,0.000627719,0.00767739
15.37,0.153698,0.000628512,0.00768238
15.38,0.153798,0.000629305,0.00768738
15.39,0.153898,0.000630099,0.00769237
15.4,0.153998,0.000630893,0.00769737
15.41,0.154098,0.000631688,0.00770236
15.42,0.154198,0.000632483,0.00770736
15.43,0.154298,0.000633279,0.00771235
15.44,0.154398,0.000634075,0.00771735
15.45,0.154498,0.000634871,0.00772234
15.46,0.154598,0.000635669,0.00772734
15.47,0.154698,0.000636466,0.00773233
15.48,0.154798,0.000637265,0.00773733
15.49,0.154898,0.000638063,0.00774232
15.5,0.154998,0.000638862,0.00774732
15.51,0.155098,0.000639662,0.00775231
15.52,0.155198,0.000640462,0.00775731
15.53,0.155298,0.000641263,0.0077623
15.54,0.155398,0.000642064,0.0077673
15.55,0.155498,0.000642866,0.00777229
15.56,0.155598,0.000643668,0.00777729
15.57,0.155698,0.000644471,0.00778228
15.58,0.155798,0.000645274,0.00778728
15.59,0.155898,0.000646078,0.00779227
15.6,0.155998,0.000646882,0.00779727
15.61,0.156098,0.000647687,0.00780226
15.62,0.156198,0.000648492,0.00780726
15.63,0.156298,0.000649298,0.00781225
15.64,0.156398,0.000650104,0.00781725
15.65,0.156498,0.00065091,0.00782224
15.66,0.156598,0.000651718,0.00782724
15.67,0.156698,0.000652525,0.00783223
15.68,0.156798,0.000653333,0.00783723
15.69,0.156898,0.000654142,0.00784222
15.7,0.156998,0.000654951,0.00784722
15.71,0.157098,0.000655761,0.00785221
15.72,0.157198,0.000656571,0.00785721
15.73,0.157298,0.000657382,0.0078622
15.74,0.157398,0.000658193,0.0078672
15.75,0.157498,0.000659005,0.00787219
15.76,0.157598,0.000659817,0.00787719
15.77,0.157698,0.00066063,0.00788218
15.78,0.157798,0.000661443,0.00788718
15.79,0.157898,0.000662257,0.00789217
15.8,0.157998,0.000663071,0.00789717
15.81,0.158098,0.000663885,0.00790216
15.82,0.158198,0.000664701,0.00790716
15.83,0.158298,0.000665516,0.00791215
15.84,0.158398,0.000666332,0.00791714
15.85,0.158498,0.000667149,0.00792214
15.86,0.158598,0.000667966,0.00792713
15.87,0.158698,0.000668784,0.00793213
15.88,0.158798,0.000669602,0.00793712
15.89,0.158898,0.000670421,0.00794212
15.9,0.158998,0.00067124,0.00794711
15.91,0.159098,0.00067206,0.00795211
15.92,0.159198,0.00067288,0.0079571
15.93,0.159298,0.000673701,0.0079621
15.94,0.159398,0.000674522,0.00796709
15.95,0.159498,0.000675343,0.00797209
15.96,0.159598,0.000676166,0.00797708
15.97,0.159698,0.000676988,0.00798208
15.98,0.159798,0.000677811,0.00798707
15.99,0.159898,0.000678635,0.00799207
16,0.159998,0.000679459,0.00799706
16.01,0.160098,0.000680284,0.00800206
16.02,0.160198,0.000681109,0.00800705
16.03,0.160298,0.000681935,0.00801205
16.04,0.160398,0.000682761,0.00801704
16.05,0.160498,0.000683588,0.00802204
16.06,0.160598,0.000684415,0.00802703
16.07,0.160698,0.000685242,0.00803202
16.08,0.160798,0.000686071,0.00803702
16.09,0.160898,0.000686899,0.00804201
16.1,0.160998,0.000687728,0.00804701
16.11,0.161098,0.000688558,0.008052
16.12,0.161198,0.000689388,0.008057
16.13,0.161298,0.000690219,0.00806199
16.14,0.161398,0.00069105,0.00806699
16.15,0.161498,0.000691882,0.00807198
16.16,0.161598,0.000692714,0.00807698
16.17,0.161698,0.000693547,0.00808197
16.18,0.161798,0.00069438,0.00808697
16.19,0.161898,0.000695213,0.00809196
16.2,0.161998,0.000696048,0.00809695
16.21,0.162098,0.000696882,0.00810195
16.22,0.162198,0.000697717,0.00810694
16.23,0.162298,0.000698553,0.00811194
16.24,0.162398,0.000699389,0.00811693
16.25,0.162498,0.000700226,0.00812193
16.26,0.162598,0.000701063,0.00812692
16.27,0.162698,0.000701901,0.00813192
16.28,0.162798,0.000702739,0.00813691
16.29,0.162898,0.000703577,0.00814191
16.3,0.162998,0.000704417,0.0081469
16.31,0.163098,0.000705256,0.0081519
16.32,0.163198,0.000706096,0.00815689
16.33,0.163298,0.000706937,0.00816188
16.34,0.163398,0.000707778,0.00816688
16.35,0.163498,0.00070862,0.00817187
16.36,0.163598,0.000709462,0.00817687
16.37,0.163698,0.000710305,0.00818186
16.38,0.163798,0.000711148,0.00818686
16.39,0.163898,0.000711991,0.00819185
16.4,0.163998,0.000712836,0.00819685
16.41,0.164098,0.00071368,0.00820184
16.42,0.164198,0.000714525,0.00820683
16.43,0.164298,0.000715371,0.00821183
16.44,0.164398,0.000716217,0.00821682
16.45,0.164498,0.000717064,0.00822182
16.46,0.164598,0.000717911,0.00822681
16.47,0.164698,0.000718759,0.00823181
16.48,0.164798,0.000719607,0.0082368
16.49,0.164898,0.000720455,0.0082418
16.5,0.164998,0.000721305,0.00824679
16.51,0.165098,0.000722154,0.00825178
16.52,0.165198,0.000723004,0.00825678
16.53,0.165298,0.000723855,0.00826177
16.54,0.165398,0.000724706,0.00826677
16.55,0.165498,0.000725558,0.00827176
16.56,0.165598,0.00072641,0.00827676
16.57,0.165698,0.000727263,0.00828175
16.58,0.165798,0.000728116,0.00828675
16.59,0.165898,0.000728969,0.00829174
16.6,0.165998,0.000729823,0.00829673
16.61,0.166098,0.000730678,0.00830173
16.62,0.166198,0.000731533,0.00830672
16.63,0.166298,0.000732389,0.00831172
16.64,0.166398,0.000733245,0.00831671
16.65,0.166498,0.000734102,0.00832171
16.66,0.166598,0.000734959,0.0083267
16.67,0.166698,0.000735816,0.00833169
16.68,0.166798,0.000736675,0.00833669
16.69,0.166898,0.000737533,0.00834168
16.7,0.166998,0.000738392,0.00834668
16.71,0.167098,0.000739252,0.00835167
16.72,0.167198,0.000740112,0.00835667
16.73,0.167298,0.000740973,0.00836166
16.74,0.167398,0.000741834,0.00836665
16.75,0.167498,0.000742695,0.00837165
16.76,0.167598,0.000743558,0.00837664
16.77,0.167698,0.00074442,0.00838164
16.78,0.167798,0.000745283,0.00838663
16.79,0.167898,0.000746147,0.00839163
16.8,0.167998,0.000747011,0.00839662
16.81,0.168098,0.000747876,0.00840161
16.82,0.168198,0.000748741,0.00840661
16.83,0.168298,0.000749606,0.0084116
16.84,0.168398,0.000750473,0.0084166
16.85,0.168498,0.000751339,0.00842159
16.86,0.168598,0.000752206,0.00842658
16.87,0.168698,0.000753074,0.00843158
16.88,0.168798,0.000753942,0.00843657
16.89,0.168898,0.000754811,0.00844157
16.9,0.168998,0.00075568,0.00844656
16.91,0.169098,0.000756549,0.00845156
16.92,0.169198,0.000757419,0.00845655
16.93,0.169298,0.00075829,0.00846154
16.94,0.169398,0.000759161,0.00846654
16.95,0.169498,0.000760033,0.00847153
16.96,0.169598,0.000760905,0.00847653
16.97,0.169698,0.000761778,0.00848152
16.98,0.169798,0.000762651,0.00848651
16.99,0.169898,0.000763524,0.00849151
17,0.169998,0.000764398,0.0084965
17.01,0.170098,0.000765273,0.0085015
17.02,0.170198,0.000766148,0.00850649
17.03,0.170298,0.000767024,0.00851148
17.04,0.170398,0.0007679,0.00851648
17.05,0.170498,0.000768776,0.00852147
17.06,0.170598,0.000769654,0.00852647
17.07,0.170698,0.000770531,0.00853146
17.08,0.170798,0.000771409,0.00853646
17.09,0.170898,0.000772288,0.00854145
17.1,0.170998,0.000773167,0.00854644
17.11,0.171098,0.000774047,0.00855144
17.12,0.171198,0.000774927,0.00855643
17.13,0.171298,0.000775807,0.00856143
17.14,0.171398,0.000776688,0.00856642
17.15,0.171498,0.00077757,0.00857141
17.16,0.171598,0.000778452,0.00857641
17.17,0.171698,0.000779335,0.0085814
17.18,0.171798,0.000780218,0.0085864
17.19,0.171898,0.000781101,0.00859139
17.2,0.171998,0.000781985,0.00859638
17.21,0.172098,0.00078287,0.00860138
17.22,0.172198,0.000783755,0.00860637
17.23,0.172298,0.000784641,0.00861136
17.24,0.172398,0.000785527,0.00861636
17.25,0.172498,0.000786413,0.00862135
17.26,0.172598,0.000787301,0.00862635
17.27,0.172698,0.000788188,0.00863134
17.28,0.172798,0.000789076,0.00863633
17.29,0.172898,0.000789965,0.00864133
17.3,0.172998,0.000790854,0.00864632
17.31,0.173098,0.000791743,0.00865132
17.32,0.173198,0.000792634,0.00865631
17.33,0.173298,0.000793524,0.0086613
17.34,0.173398,0.000794415,0.0086663
17.35,0.173498,0.000795307,0.00867129
17.36,0.173598,0.000796199,0.00867629
17.37,0.173698,0.000797092,0.00868128
17.38,0.173798,0.000797985,0.00868627
17.39,0.173898,0.000798878,0.00869127
17.4,0.173998,0.000799772,0.00869626
17.41,0.174098,0.000800667,0.00870125
17.42,0.174198,0.000801562,0.00870625
17.43,0.174298,0.000802458,0.00871124
17.44,0.174398,0.000803354,0.00871624
17.45,0.174498,0.00080425,0.00872123
17.46,0.174598,0.000805147,0.00872622
17.47,0.174698,0.000806045,0.00873122
17.48,0.174798,0.000806943,0.00873621
17.49,0.174898,0.000807841,0.0087412
17.5,0.174998,0.000808741,0.0087462
17.51,0.175098,0.00080964,0.00875119
17.52,0.175198,0.00081054,0.00875619
17.53,0.175298,0.000811441,0.00876118
17.54,0.175398,0.000812342,0.00876617
17.55,0.175498,0.000813243,0.00877117
17.56,0.175598,0.000814146,0.00877616
17.57,0.175698,0.000815048,0.00878115
17.58,0.175798,0.000815951,0.00878615
17.59,0.175898,0.000816855,0.00879114
17.6,0.175998,0.000817759,0.00879614
17.61,0.176098,0.000818663,0.00880113
17.62,0.176198,0.000819568,0.00880612
17.63,0.176298,0.000820474,0.00881112
17.64,0.176398,0.00082138,0.00881611
17.65,0.176498,0.000822287,0.0088211
17.66,0.176598,0.000823194,0.0088261
17.67,0.176698,0.000824101,0.00883109
17.68,0.176797,0.000825009,0.00883608
17.69,0.176897,0.000825918,0.00884108
17.7,0.176997,0.000826827,0.00884607
17.71,0.177097,0.000827737,0.00885107
17.72,0.177197,0.000828647,0.00885606
17.73,0.177297,0.000829557,0.00886105
17.74,0.177397,0.000830468,0.00886605
17.75,0.177497,0.00083138,0.00887104
17.76,0.177597,0.000832292,0.00887603
17.77,0.177697,0.000833204,0.00888103
17.78,0.177797,0.000834117,0.00888602
17.79,0.177897,0.000835031,0.00889101
17.8,0.177997,0.000835945,0.00889601
17.81,0.178097,0.00083686,0.008901
17.82,0.178197,0.000837775,0.00890599
17.83,0.178297,0.00083869,0.00891099
17.84,0.178397,0.000839606,0.00891598
17.85,0.178497,0.000840523,0.00892098
17.86,0.178597,0.00084144,0.00892597
17.87,0.178697,0.000842357,0.00893096
17.88,0.178797,0.000843276,0.00893596
17.89,0.178897,0.000844194,0.00894095
17.9,0.178997,0.000845113,0.00894594
17.91,0.179097,0.000846033,0.00895094
17.92,0.179197,0.000846953,0.00895593
17.93,0.179297,0.000847873,0.00896092
17.94,0.179397,0.000848794,0.00896592
17.95,0.179497,0.000849716,0.00897091
17.96,0.179597,0.000850638,0.0089759
17.97,0.179697,0.00085156,0.0089809
17.98,0.179797,0.000852483,0.00898589
17.99,0.179897,0.000853407,0.00899088
18,0.179997,0.000854331,0.00899588
18.01,0.180097,0.000855256,0.00900087
18.02,0.180197,0.000856181,0.00900586
18.03,0.180297,0.000857106,0.00901086
18.04,0.180397,0.000858032,0.00901585
18.05,0.180497,0.000858959,0.00902084
18.06,0.180597,0.000859886,0.00902584
18.07,0.180697,0.000860813,0.00903083
18.08,0.180797,0.000861741,0.00903582
18.09,0.180897,0.00086267,0.00904082
18.1,0.180997,0.000863599,0.00904581
18.11,0.181097,0.000864528,0.0090508
18.12,0.181197,0.000865459,0.0090558
18.13,0.181297,0.000866389,0.00906079
18.14,0.181397,0.00086732,0.00906578
18.15,0.181497,0.000868252,0.00907078
18.16,0.181597,0.000869184,0.00907577
18.17,0.181697,0.000870116,0.00908076
18.18,0.181797,0.000871049,0.00908576
18.19,0.181897,0.000871983,0.00909075
18.2,0.181997,0.000872917,0.00909574
18.21,0.182097,0.000873851,0.00910074
18.22,0.182197,0.000874786,0.00910573
18.23,0.182297,0.000875722,0.00911072
18.24,0.182397,0.000876658,0.00911572
18.25,0.182497,0.000877594,0.00912071
18.26,0.182597,0.000878531,0.0091257
18.27,0.182697,0.000879469,0.0091307
18.28,0.182797,0.000880407,0.00913569
18.29,0.182897,0.000881346,0.00914068
18.3,0.182997,0.000882285,0.00914568
18.31,0.183097,0.000883224,0.00915067
18.32,0.183197,0.000884164,0.00915566
18.33,0.183297,0.000885105,0.00916066
18.34,0.183397,0.000886046,0.00916565
18.35,0.183497,0.000886987,0.00917064
18.36,0.183597,0.000887929,0.00917563
18.37,0.183697,0.000888872,0.00918063
18.38,0.183797,0.000889815,0.00918562
18.39,0.183897,0.000890758,0.00919061
18.4,0.183997,0.000891702,0.00919561
18.41,0.184097,0.000892647,0.0092006
18.42,0.184197,0.000893592,0.00920559
18.43,0.184297,0.000894537,0.00921059
18.44,0.184397,0.000895483,0.00921558
18.45,0.184497,0.00089643,0.00922057
18.46,0.184597,0.000897377,0.00922557
18.47,0.184697,0.000898324,0.00923056
18.48,0.184797,0.000899272,0.00923555
18.49,0.184897,0.000900221,0.00924055
18.5,0.184997,0.00090117,0.00924554
18.51,0.185097,0.000902119,0.00925053
18.52,0.185197,0.000903069,0.00925552
18.53,0.185297,0.00090402,0.00926052
18.54,0.185397,0.000904971,0.00926551
18.55,0.185497,0.000905922,0.0092705
18.56,0.185597,0.000906874,0.0092755
18.57,0.185697,0.000907827,0.00928049
18.58,0.185797,0.00090878,0.00928548
18.59,0.185897,0.000909733,0.00929048
18.6,0.185997,0.000910687,0.00929547
18.61,0.186097,0.000911642,0.00930046
18.62,0.186197,0.000912597,0.00930545
18.63,0.186297,0.000913552,0.00931045
18.64,0.186397,0.000914508,0.00931544
18.65,0.186497,0.000915465,0.00932043
18.66,0.186597,0.000916422,0.00932543
18.67,0.186697,0.000917379,0.00933042
18.68,0.186797,0.000918337,0.00933541
18.69,0.186897,0.000919296,0.0093404
18.7,0.186997,0.000920255,0.0093454
18.71,0.187097,0.000921214,0.00935039
18.72,0.187197,0.000922174,0.00935538
18.73,0.187297,0.000923135,0.00936038
18.74,0.187397,0.000924096,0.00936537
18.75,0.187497,0.000925057,0.00937036
18.76,0.187597,0.000926019,0.00937535
18.77,0.187697,0.000926982,0.00938035
18.78,0.187797,0.000927945,0.00938534
18.79,0.187897,0.000928908,0.00939033
18.8,0.187997,0.000929872,0.00939533
18.81,0.188097,0.000930837,0.00940032
18.82,0.188197,0.000931802,0.00940531
18.83,0.188297,0.000932767,0.0094103
18.84,0.188397,0.000933733,0.0094153
18.85,0.188497,0.0009347,0.00942029
18.86,0.188597,0.000935666,0.00942528
18.87,0.188697,0.000936634,0.00943028
18.88,0.188797,0.000937602,0.00943527
18.89,0.188897,0.00093857,0.00944026
18.9,0.188997,0.000939539,0.00944525
18.91,0.189097,0.000940509,0.00945025
18.92,0.189197,0.000941479,0.00945524
18.93,0.189297,0.000942449,0.00946023
18.94,0.189397,0.00094342,0.00946523
18.95,0.189497,0.000944392,0.00947022
18.96,0.189597,0.000945364,0.00947521
18.97,0.189697,0.000946336,0.0094802
18.98,0.189797,0.000947309,0.0094852
18.99,0.189897,0.000948283,0.00949019
19,0.189997,0.000949257,0.00949518
19.01,0.190097,0.000950231,0.00950017
19.02,0.190197,0.000951206,0.00950517
